TITLE="BOUNDARY-LAYER"
VARIABLES = x,y,z , Eta , rho , T, u, v
ZONE T="T",I= 1,J=12,K=1
 0.10000E+01 0.28443E-03 0.10000E+01 0.31600E+01 0.12879E+01 0.27345E+03 0.11251E+03
 0.10000E+01 0.28621E-03 0.10000E+01 0.31800E+01 0.12879E+01 0.27344E+03 0.11263E+03
 0.10000E+01 0.28799E-03 0.10000E+01 0.32000E+01 0.12880E+01 0.27342E+03 0.11273E+03
 0.10000E+01 0.28977E-03 0.10000E+01 0.32200E+01 0.12881E+01 0.27341E+03 0.11284E+03
 0.10000E+01 0.29155E-03 0.10000E+01 0.32400E+01 0.12881E+01 0.27339E+03 0.11294E+03
 0.10000E+01 0.29334E-03 0.10000E+01 0.32600E+01 0.12882E+01 0.27338E+03 0.11303E+03
 0.10000E+01 0.29512E-03 0.10000E+01 0.32800E+01 0.12883E+01 0.27337E+03 0.11312E+03
 0.10000E+01 0.29690E-03 0.10000E+01 0.33000E+01 0.12883E+01 0.27335E+03 0.11321E+03
 0.10000E+01 0.29868E-03 0.10000E+01 0.33200E+01 0.12884E+01 0.27334E+03 0.11329E+03
 0.10000E+01 0.30046E-03 0.10000E+01 0.33400E+01 0.12885E+01 0.27333E+03 0.11337E+03
 0.10000E+01 0.30224E-03 0.10000E+01 0.33600E+01 0.12885E+01 0.27332E+03 0.11345E+03
 0.10000E+01 0.30403E-03 0.10000E+01 0.33800E+01 0.12886E+01 0.27330E+03 0.11352E+03
 0.10000E+01 0.30581E-03 0.10000E+01 0.34000E+01 0.12886E+01 0.27329E+03 0.11360E+03
 0.10000E+01 0.30759E-03 0.10000E+01 0.34200E+01 0.12887E+01 0.27328E+03 0.11366E+03
 0.10000E+01 0.30937E-03 0.10000E+01 0.34400E+01 0.12887E+01 0.27327E+03 0.11373E+03
 0.10000E+01 0.31115E-03 0.10000E+01 0.34600E+01 0.12888E+01 0.27326E+03 0.11379E+03
 0.10000E+01 0.31293E-03 0.10000E+01 0.34801E+01 0.12888E+01 0.27325E+03 0.11385E+03
 0.10000E+01 0.31471E-03 0.10000E+01 0.35001E+01 0.12889E+01 0.27324E+03 0.11390E+03
 0.10000E+01 0.31649E-03 0.10000E+01 0.35201E+01 0.12889E+01 0.27323E+03 0.11396E+03
 0.10000E+01 0.31827E-03 0.10000E+01 0.35401E+01 0.12890E+01 0.27322E+03 0.11401E+03
